ID	imagePath	data	noise	training_ratio	batch_size	X1	X2	X1Squared	X2Squared	X1X2	sinX1	sinX2	layer_count	neuron_count	H1	H2	H3	H4	H5	H6	learning_rate	activation	regularization	regularization_rate	epoch	total_time	mean_time	train_loss	test_loss	TPR	FPR
10	../output/spiral_25/images/10.png	spiral	25	30	17	0	0	1	0	0	1	0	3	10	1	8	1	0	0	0	0.0001	Sigmoid	L1	0.01	100	139.8007869720459	1.398007869720459	0.695365	0.748746	1.0	1.0
11	../output/spiral_25/images/11.png	spiral	25	30	17	0	0	1	0	0	1	0	3	10	1	8	1	0	0	0	0.0001	Sigmoid	L1	0.01	200	239.98165130615234	1.1999082565307617	0.695143	0.747907	1.0	1.0
12	../output/spiral_25/images/12.png	spiral	25	30	17	0	0	1	0	0	1	0	3	10	1	8	1	0	0	0	0.0001	Sigmoid	L1	0.01	400	426.7125129699707	1.0667812824249268	0.694722	0.746284	1.0	1.0
13	../output/spiral_25/images/13.png	spiral	25	30	17	0	0	1	0	0	1	0	3	10	1	8	1	0	0	0	0.0001	Sigmoid	L1	0.01	800	797.0654964447021	0.9963318705558777	0.693933	0.743098	1.0	1.0
14	../output/spiral_25/images/14.png	spiral	25	30	17	0	0	1	0	0	1	0	3	10	1	8	1	0	0	0	0.0001	Sigmoid	L1	0.01	1600	1494.6093559265137	0.934130847454071	0.692599	0.737115	1.0	1.0
15	../output/spiral_25/images/15.png	spiral	25	70	16	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	10.0	Linear	L2	1.0	100	98.9682674407959	0.989682674407959	0.612426	0.575592	0.7714285714285715	0.68
16	../output/spiral_25/images/16.png	spiral	25	70	16	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	10.0	Linear	L2	1.0	200	156.00323677062988	0.7800161838531494	0.605135	0.560023	0.6571428571428571	0.56
17	../output/spiral_25/images/17.png	spiral	25	70	16	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	10.0	Linear	L2	1.0	400	270.737886428833	0.6768447160720825	0.601344	0.555362	0.6	0.52
18	../output/spiral_25/images/18.png	spiral	25	70	16	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	10.0	Linear	L2	1.0	800	520.777702331543	0.6509721279144287	0.598408	0.552249	0.5714285714285714	0.48
19	../output/spiral_25/images/19.png	spiral	25	70	16	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	10.0	Linear	L2	1.0	1600	1000.8080005645752	0.6255050003528595	0.602238	0.550476	0.5714285714285714	0.48
20	../output/spiral_25/images/20.png	spiral	25	90	4	1	1	0	0	1	1	1	6	30	8	3	6	6	2	5	3.0	Linear	L1	3.0	100	165.1928424835205	1.651928424835205	1.05524	1.23636	0.6923076923076923	0.8571428571428571
21	../output/spiral_25/images/21.png	spiral	25	90	4	1	1	0	0	1	1	1	6	30	8	3	6	6	2	5	3.0	Linear	L1	3.0	200	281.10456466674805	1.4055228233337402	1.05524	1.23636	0.6923076923076923	0.8571428571428571
22	../output/spiral_25/images/22.png	spiral	25	90	4	1	1	0	0	1	1	1	6	30	8	3	6	6	2	5	3.0	Linear	L1	3.0	400	506.13856315612793	1.2653464078903198	1.05524	1.23636	0.6923076923076923	0.8571428571428571
23	../output/spiral_25/images/23.png	spiral	25	90	4	1	1	0	0	1	1	1	6	30	8	3	6	6	2	5	3.0	Linear	L1	3.0	800	964.2767906188965	1.2053459882736206	1.05524	1.23636	0.6923076923076923	0.8571428571428571
24	../output/spiral_25/images/24.png	spiral	25	90	4	1	1	0	0	1	1	1	6	30	8	3	6	6	2	5	3.0	Linear	L1	3.0	1600	1880.8627128601074	1.1755391955375671	1.05524	1.23636	0.6923076923076923	0.8571428571428571
25	../output/spiral_25/images/25.png	spiral	25	20	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	10.0	Linear	None	0.003	100	103.49297523498535	1.0349297523498535	1.01942	0.953726	0.45348837209302323	0.44594594594594594
26	../output/spiral_25/images/26.png	spiral	25	20	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	10.0	Linear	None	0.003	200	162.54091262817383	0.8127045631408691	0.985693	0.976927	0.5116279069767442	0.40540540540540543
27	../output/spiral_25/images/27.png	spiral	25	20	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	10.0	Linear	None	0.003	400	267.3788070678711	0.6684470176696777	0.952636	0.897934	0.47674418604651164	0.3783783783783784
28	../output/spiral_25/images/28.png	spiral	25	20	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	10.0	Linear	None	0.003	800	486.9980812072754	0.6087476015090942	0.955784	0.89332	0.4883720930232558	0.3918918918918919
29	../output/spiral_25/images/29.png	spiral	25	20	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	10.0	Linear	None	0.003	1600	919.8200702667236	0.5748875439167023	1.01077	0.941168	0.5348837209302325	0.43243243243243246
30	../output/spiral_25/images/30.png	spiral	25	30	24	1	1	0	1	1	1	1	3	16	6	4	6	0	0	0	10.0	ReLU	None	3.0	100	136.60883903503418	1.3660883903503418	0.693148	0.693148	1.0	1.0
31	../output/spiral_25/images/31.png	spiral	25	30	24	1	1	0	1	1	1	1	3	16	6	4	6	0	0	0	10.0	ReLU	None	3.0	200	231.33087158203125	1.1566543579101562	0.693148	0.693148	1.0	1.0
32	../output/spiral_25/images/32.png	spiral	25	30	24	1	1	0	1	1	1	1	3	16	6	4	6	0	0	0	10.0	ReLU	None	3.0	400	426.21707916259766	1.0655426979064941	0.693148	0.693148	1.0	1.0
33	../output/spiral_25/images/33.png	spiral	25	30	24	1	1	0	1	1	1	1	3	16	6	4	6	0	0	0	10.0	ReLU	None	3.0	800	790.708065032959	0.9883850812911987	0.693148	0.693148	1.0	1.0
34	../output/spiral_25/images/34.png	spiral	25	30	24	1	1	0	1	1	1	1	3	16	6	4	6	0	0	0	10.0	ReLU	None	3.0	1600	1532.2771072387695	0.957673192024231	0.693148	0.693148	1.0	1.0
35	../output/spiral_25/images/35.png	spiral	25	80	18	0	0	1	0	0	0	0	2	12	6	6	0	0	0	0	1e-05	Linear	L1	0.003	100	128.11613082885742	1.2811613082885742	0.897457	1.03512	0.9565217391304348	1.0
36	../output/spiral_25/images/36.png	spiral	25	80	18	0	0	1	0	0	0	0	2	12	6	6	0	0	0	0	1e-05	Linear	L1	0.003	200	206.94637298583984	1.0347318649291992	0.897451	1.03472	0.9565217391304348	1.0
37	../output/spiral_25/images/37.png	spiral	25	80	18	0	0	1	0	0	0	0	2	12	6	6	0	0	0	0	1e-05	Linear	L1	0.003	400	361.6814613342285	0.9042036533355713	0.897443	1.03392	0.9565217391304348	0.9411764705882353
38	../output/spiral_25/images/38.png	spiral	25	80	18	0	0	1	0	0	0	0	2	12	6	6	0	0	0	0	1e-05	Linear	L1	0.003	800	672.1634864807129	0.8402043581008911	0.897446	1.03231	0.9565217391304348	0.8823529411764706
39	../output/spiral_25/images/39.png	spiral	25	80	18	0	0	1	0	0	0	0	2	12	6	6	0	0	0	0	1e-05	Linear	L1	0.003	1600	1286.8735790252686	0.8042959868907928	0.897535	1.02905	0.9130434782608695	0.8823529411764706
40	../output/spiral_25/images/40.png	spiral	25	50	2	0	0	0	0	0	1	1	6	29	6	4	1	8	8	2	0.003	Sigmoid	L2	0.03	100	164.13426399230957	1.6413426399230957	1.08704	0.892892	0	0
41	../output/spiral_25/images/41.png	spiral	25	50	2	0	0	0	0	0	1	1	6	29	6	4	1	8	8	2	0.003	Sigmoid	L2	0.03	200	278.9192199707031	1.3945960998535156	1.06241	0.875841	0	0
42	../output/spiral_25/images/42.png	spiral	25	50	2	0	0	0	0	0	1	1	6	29	6	4	1	8	8	2	0.003	Sigmoid	L2	0.03	400	503.143310546875	1.2578582763671875	0.99948	0.833157	0	0
43	../output/spiral_25/images/43.png	spiral	25	50	2	0	0	0	0	0	1	1	6	29	6	4	1	8	8	2	0.003	Sigmoid	L2	0.03	800	955.5442333221436	1.1944302916526794	0.861552	0.746488	0	0
44	../output/spiral_25/images/44.png	spiral	25	50	2	0	0	0	0	0	1	1	6	29	6	4	1	8	8	2	0.003	Sigmoid	L2	0.03	1600	1857.5901985168457	1.1609938740730286	0.758205	0.695552	0	0
45	../output/spiral_25/images/45.png	spiral	25	50	5	1	0	1	0	0	0	0	3	12	6	2	4	0	0	0	0.3	Linear	L2	0.3	100	142.06814765930176	1.4206814765930176	0.69313	0.692289	1.0	1.0
46	../output/spiral_25/images/46.png	spiral	25	50	5	1	0	1	0	0	0	0	3	12	6	2	4	0	0	0	0.3	Linear	L2	0.3	200	233.36243629455566	1.1668121814727783	0.692874	0.691998	1.0	1.0
47	../output/spiral_25/images/47.png	spiral	25	50	5	1	0	1	0	0	0	0	3	12	6	2	4	0	0	0	0.3	Linear	L2	0.3	400	423.2172966003418	1.0580432415008545	0.692698	0.691796	1.0	1.0
48	../output/spiral_25/images/48.png	spiral	25	50	5	1	0	1	0	0	0	0	3	12	6	2	4	0	0	0	0.3	Linear	L2	0.3	800	776.5822410583496	0.970727801322937	0.692699	0.691538	1.0	1.0
49	../output/spiral_25/images/49.png	spiral	25	50	5	1	0	1	0	0	0	0	3	12	6	2	4	0	0	0	0.3	Linear	L2	0.3	1600	1500.0543594360352	0.937533974647522	0.692753	0.691128	1.0	1.0
