ID	imagePath	data	noise	training_ratio	batch_size	X1	X2	X1Squared	X2Squared	X1X2	sinX1	sinX2	layer_count	neuron_count	H1	H2	H3	H4	H5	H6	learning_rate	activation	regularization	regularization_rate	epoch	total_time	mean_time	train_loss	test_loss	TPR	FPR
23	../output/full/images/23.png	gauss	0	10	12	1	1	1	1	1	1	1	2	16	8	8	0	0	0	0	0.01	Sigmoid	L2	0.1	800	654.2911529541016	0.817863941192627	0.444029	0.444702	0	0
24	../output/full/images/24.png	gauss	0	10	12	1	1	1	1	1	1	1	2	16	8	8	0	0	0	0	0.01	Sigmoid	L2	0.1	1600	1280.5423736572266	0.8003389835357666	0.430133	0.429439	0.011111111111111112	0
25	../output/full/images/25.png	gauss	20	80	6	1	1	1	1	0	1	1	3	11	6	3	2	0	0	0	0.01	Tanh	L1	0.001	100	98.04916381835938	0.9804916381835938	0.618817	0.643182	0.75	0.2
26	../output/full/images/26.png	gauss	20	80	6	1	1	1	1	0	1	1	3	11	6	3	2	0	0	0	0.01	Tanh	L1	0.001	200	185.2433681488037	0.9262168407440186	0.568507	0.582662	0.8	0.15
27	../output/full/images/27.png	gauss	20	80	6	1	1	1	1	0	1	1	3	11	6	3	2	0	0	0	0.01	Tanh	L1	0.001	400	362.2143268585205	0.9055358171463013	0.424527	0.403139	0.85	0.1
28	../output/full/images/28.png	gauss	20	80	6	1	1	1	1	0	1	1	3	11	6	3	2	0	0	0	0.01	Tanh	L1	0.001	800	721.0855484008789	0.9013569355010986	0.201666	0.215133	1.0	0
29	../output/full/images/29.png	gauss	20	80	6	1	1	1	1	0	1	1	3	11	6	3	2	0	0	0	0.01	Tanh	L1	0.001	1600	1456.1254978179932	0.9100784361362457	0.174699	0.154368	1.0	0.05
30	../output/full/images/30.png	gauss	35	10	12	1	1	1	1	1	1	1	5	23	4	2	4	8	5	0	1.0	Linear	None	0.01	100	121.50979042053223	1.2150979042053223	0.667053	0.679903	0.2967032967032967	0.011235955056179775
31	../output/full/images/31.png	gauss	35	10	12	1	1	1	1	1	1	1	5	23	4	2	4	8	5	0	1.0	Linear	None	0.01	200	233.55865478515625	1.1677932739257812	0.667143	0.679903	0.2967032967032967	0.011235955056179775
32	../output/full/images/32.png	gauss	35	10	12	1	1	1	1	1	1	1	5	23	4	2	4	8	5	0	1.0	Linear	None	0.01	400	436.53249740600586	1.0913312435150146	0.667295	0.679903	0.2967032967032967	0.011235955056179775
33	../output/full/images/33.png	gauss	35	10	12	1	1	1	1	1	1	1	5	23	4	2	4	8	5	0	1.0	Linear	None	0.01	800	855.9775352478027	1.0699719190597534	0.667528	0.679903	0.2967032967032967	0.011235955056179775
34	../output/full/images/34.png	gauss	35	10	12	1	1	1	1	1	1	1	5	23	4	2	4	8	5	0	1.0	Linear	None	0.01	1600	1721.9505310058594	1.076219081878662	0.667856	0.679903	0.2967032967032967	0.011235955056179775
35	../output/full/images/35.png	xor	30	50	16	1	1	1	1	0	1	1	2	10	3	7	0	0	0	0	3.0	ReLU	L2	0.3	100	94.85673904418945	0.9485673904418945	0.688758	0.687902	1.0	1.0
36	../output/full/images/36.png	xor	30	50	16	1	1	1	1	0	1	1	2	10	3	7	0	0	0	0	3.0	ReLU	L2	0.3	200	181.7917823791504	0.908958911895752	0.688457	0.687677	1.0	1.0
37	../output/full/images/37.png	xor	30	50	16	1	1	1	1	0	1	1	2	10	3	7	0	0	0	0	3.0	ReLU	L2	0.3	400	369.00782585144043	0.9225195646286011	0.688239	0.687571	1.0	1.0
38	../output/full/images/38.png	xor	30	50	16	1	1	1	1	0	1	1	2	10	3	7	0	0	0	0	3.0	ReLU	L2	0.3	800	708.0678939819336	0.885084867477417	0.688035	0.687516	1.0	1.0
39	../output/full/images/39.png	xor	30	50	16	1	1	1	1	0	1	1	2	10	3	7	0	0	0	0	3.0	ReLU	L2	0.3	1600	1337.1899127960205	0.8357436954975128	0.68787	0.687503	1.0	1.0
40	../output/full/images/40.png	gauss	25	40	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0.3	Tanh	L2	0.03	100	69.43678855895996	0.6943678855895996	0.3118	0.373447	0.603448275862069	0.016129032258064516
41	../output/full/images/41.png	gauss	25	40	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0.3	Tanh	L2	0.03	200	126.46985054016113	0.6323492527008057	0.282095	0.289096	0.8620689655172413	0
42	../output/full/images/42.png	gauss	25	40	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0.3	Tanh	L2	0.03	400	235.6119155883789	0.5890297889709473	0.173392	0.181271	0.9310344827586207	0
43	../output/full/images/43.png	gauss	25	40	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0.3	Tanh	L2	0.03	800	450.15764236450195	0.5626970529556274	0.182688	0.179155	0.9310344827586207	0
44	../output/full/images/44.png	gauss	25	40	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0.3	Tanh	L2	0.03	1600	915.5216217041016	0.5722010135650635	0.185384	0.177055	0.9310344827586207	0
45	../output/full/images/45.png	xor	45	10	1	0	0	0	0	0	0	1	5	23	3	7	1	8	4	0	0.0001	Sigmoid	L2	0.001	100	121.40893936157227	1.2140893936157227	0.695952	0.6735	0	0
46	../output/full/images/46.png	xor	45	10	1	0	0	0	0	0	0	1	5	23	3	7	1	8	4	0	0.0001	Sigmoid	L2	0.001	200	224.91073608398438	1.1245536804199219	0.696167	0.672869	0	0
47	../output/full/images/47.png	xor	45	10	1	0	0	0	0	0	0	1	5	23	3	7	1	8	4	0	0.0001	Sigmoid	L2	0.001	400	442.3696994781494	1.1059242486953735	0.696611	0.671653	0	0
48	../output/full/images/48.png	xor	45	10	1	0	0	0	0	0	0	1	5	23	3	7	1	8	4	0	0.0001	Sigmoid	L2	0.001	800	879.0476322174072	1.098809540271759	0.697551	0.6694	0	0
49	../output/full/images/49.png	xor	45	10	1	0	0	0	0	0	0	1	5	23	3	7	1	8	4	0	0.0001	Sigmoid	L2	0.001	1600	1751.0316371917725	1.0943947732448578	0.699584	0.665529	0	0
50	../output/full/images/50.png	xor	10	70	19	1	0	1	1	1	0	1	3	8	1	4	3	0	0	0	0.001	Sigmoid	None	0.1	100	107.3148250579834	1.073148250579834	0.695017	0.688446	1.0	1.0
51	../output/full/images/51.png	xor	10	70	19	1	0	1	1	1	0	1	3	8	1	4	3	0	0	0	0.001	Sigmoid	None	0.1	200	199.5556354522705	0.9977781772613525	0.695518	0.687836	1.0	1.0
52	../output/full/images/52.png	xor	10	70	19	1	0	1	1	1	0	1	3	8	1	4	3	0	0	0	0.001	Sigmoid	None	0.1	400	400.70271492004395	1.0017567873001099	0.696532	0.686834	1.0	1.0
53	../output/full/images/53.png	xor	10	70	19	1	0	1	1	1	0	1	3	8	1	4	3	0	0	0	0.001	Sigmoid	None	0.1	800	780.193567276001	0.9752419590950012	0.698486	0.685479	1.0	1.0
54	../output/full/images/54.png	xor	10	70	19	1	0	1	1	1	0	1	3	8	1	4	3	0	0	0	0.001	Sigmoid	None	0.1	1600	1589.5967483520508	0.9934979677200317	0.701646	0.684228	1.0	1.0
55	../output/full/images/55.png	spiral	45	80	4	1	1	1	1	1	1	1	4	14	4	8	1	1	0	0	3.0	Sigmoid	L2	0.3	100	114.52198028564453	1.1452198028564453	0.693297	0.693112	1.0	1.0
56	../output/full/images/56.png	spiral	45	80	4	1	1	1	1	1	1	1	4	14	4	8	1	1	0	0	3.0	Sigmoid	L2	0.3	200	215.35086631774902	1.0767543315887451	0.694156	0.692953	1.0	1.0
57	../output/full/images/57.png	spiral	45	80	4	1	1	1	1	1	1	1	4	14	4	8	1	1	0	0	3.0	Sigmoid	L2	0.3	400	411.221981048584	1.02805495262146	0.694088	0.692962	1.0	1.0
58	../output/full/images/58.png	spiral	45	80	4	1	1	1	1	1	1	1	4	14	4	8	1	1	0	0	3.0	Sigmoid	L2	0.3	800	802.3500442504883	1.0029375553131104	0.694079	0.692963	1.0	1.0
59	../output/full/images/59.png	spiral	45	80	4	1	1	1	1	1	1	1	4	14	4	8	1	1	0	0	3.0	Sigmoid	L2	0.3	1600	1578.5179138183594	0.9865736961364746	0.694103	0.69296	1.0	1.0
60	../output/full/images/60.png	gauss	5	80	28	1	1	1	1	1	1	1	1	3	3	0	0	0	0	0	0.03	Linear	L1	0.001	100	88.20629119873047	0.8820629119873047	0.694179	0.688876	0	0
61	../output/full/images/61.png	gauss	5	80	28	1	1	1	1	1	1	1	1	3	3	0	0	0	0	0	0.03	Linear	L1	0.001	200	169.47150230407715	0.8473575115203857	0.693503	0.68696	0	0
62	../output/full/images/62.png	gauss	5	80	28	1	1	1	1	1	1	1	1	3	3	0	0	0	0	0	0.03	Linear	L1	0.001	400	311.19537353515625	0.7779884338378906	0.691536	0.680047	0	0
63	../output/full/images/63.png	gauss	5	80	28	1	1	1	1	1	1	1	1	3	3	0	0	0	0	0	0.03	Linear	L1	0.001	800	595.8943367004395	0.7448679208755493	0.645996	0.6221	0	0
64	../output/full/images/64.png	gauss	5	80	28	1	1	1	1	1	1	1	1	3	3	0	0	0	0	0	0.03	Linear	L1	0.001	1600	1179.9805164337158	0.7374878227710724	0.398145	0.418593	0	0
65	../output/full/images/65.png	gauss	25	90	22	0	0	0	1	0	0	0	1	5	5	0	0	0	0	0	0.003	Sigmoid	L2	10.0	100	91.1710262298584	0.911710262298584	0.890401	0.799716	1.0	1.0
66	../output/full/images/66.png	gauss	25	90	22	0	0	0	1	0	0	0	1	5	5	0	0	0	0	0	0.003	Sigmoid	L2	10.0	200	165.2519702911377	0.8262598514556885	0.792474	0.741636	1.0	1.0
67	../output/full/images/67.png	gauss	25	90	22	0	0	0	1	0	0	0	1	5	5	0	0	0	0	0	0.003	Sigmoid	L2	10.0	400	307.50012397766113	0.7687503099441528	0.71479	0.700661	1.0	1.0
68	../output/full/images/68.png	gauss	25	90	22	0	0	0	1	0	0	0	1	5	5	0	0	0	0	0	0.003	Sigmoid	L2	10.0	800	607.9959869384766	0.7599949836730957	0.708445	0.699047	1.0	1.0
69	../output/full/images/69.png	gauss	25	90	22	0	0	0	1	0	0	0	1	5	5	0	0	0	0	0	0.003	Sigmoid	L2	10.0	1600	1185.920000076294	0.7412000000476837	0.702889	0.697865	0.625	0.8333333333333334
70	../output/full/images/70.png	gauss	45	40	3	1	1	1	1	1	1	1	3	19	5	7	7	0	0	0	10.0	Tanh	None	1.0	100	113.80887031555176	1.1380887031555176	0.705254	0.693156	0.9672131147540983	1.0
71	../output/full/images/71.png	gauss	45	40	3	1	1	1	1	1	1	1	3	19	5	7	7	0	0	0	10.0	Tanh	None	1.0	200	204.72288131713867	1.0236144065856934	0.705189	0.693151	0.9672131147540983	1.0
72	../output/full/images/72.png	gauss	45	40	3	1	1	1	1	1	1	1	3	19	5	7	7	0	0	0	10.0	Tanh	None	1.0	400	388.1056308746338	0.9702640771865845	0.705142	0.693149	0.9672131147540983	1.0
73	../output/full/images/73.png	gauss	45	40	3	1	1	1	1	1	1	1	3	19	5	7	7	0	0	0	10.0	Tanh	None	1.0	800	759.751558303833	0.9496894478797913	0.705106	0.693148	0.9672131147540983	1.0
74	../output/full/images/74.png	gauss	45	40	3	1	1	1	1	1	1	1	3	19	5	7	7	0	0	0	10.0	Tanh	None	1.0	1600	1507.7877044677734	0.9423673152923584	0.705082	0.693148	0.9836065573770492	1.0
75	../output/full/images/75.png	xor	15	80	1	0	0	0	1	0	0	0	3	11	4	3	4	0	0	0	10.0	Linear	L1	0.1	100	111.71579360961914	1.1171579360961914	0.693147	0.693148	1.0	1.0
76	../output/full/images/76.png	xor	15	80	1	0	0	0	1	0	0	0	3	11	4	3	4	0	0	0	10.0	Linear	L1	0.1	200	205.2607536315918	1.026303768157959	0.693147	0.693148	1.0	1.0
77	../output/full/images/77.png	xor	15	80	1	0	0	0	1	0	0	0	3	11	4	3	4	0	0	0	10.0	Linear	L1	0.1	400	384.3986988067627	0.9609967470169067	0.693147	0.693148	1.0	1.0
78	../output/full/images/78.png	xor	15	80	1	0	0	0	1	0	0	0	3	11	4	3	4	0	0	0	10.0	Linear	L1	0.1	800	769.2379951477051	0.9615474939346313	0.693147	0.693148	1.0	1.0
79	../output/full/images/79.png	xor	15	80	1	0	0	0	1	0	0	0	3	11	4	3	4	0	0	0	10.0	Linear	L1	0.1	1600	1461.1587524414062	0.9132242202758789	0.693147	0.693148	1.0	1.0
80	../output/full/images/80.png	xor	0	30	19	1	1	1	1	1	1	1	6	18	1	6	5	1	4	1	3.0	Sigmoid	L2	0.001	100	141.03293418884277	1.4103293418884277	0.77422	0.665249	0	0
81	../output/full/images/81.png	xor	0	30	19	1	1	1	1	1	1	1	6	18	1	6	5	1	4	1	3.0	Sigmoid	L2	0.001	200	257.66825675964355	1.2883412837982178	0.757731	0.662527	0	0
82	../output/full/images/82.png	xor	0	30	19	1	1	1	1	1	1	1	6	18	1	6	5	1	4	1	3.0	Sigmoid	L2	0.001	400	503.0322074890137	1.2575805187225342	0.195919	0.199221	0.975609756097561	0
83	../output/full/images/83.png	xor	0	30	19	1	1	1	1	1	1	1	6	18	1	6	5	1	4	1	3.0	Sigmoid	L2	0.001	800	990.8044338226318	1.2385055422782898	0.15711	0.161853	0.975609756097561	0
84	../output/full/images/84.png	xor	0	30	19	1	1	1	1	1	1	1	6	18	1	6	5	1	4	1	3.0	Sigmoid	L2	0.001	1600	1955.1894664764404	1.2219934165477753	0.141814	0.127578	0.9878048780487805	0
85	../output/full/images/85.png	gauss	5	10	14	1	1	1	1	1	0	1	6	36	5	4	8	7	6	6	0.0001	Tanh	L2	0.1	100	141.8302059173584	1.418302059173584	0.731841	0.710852	0.11827956989247312	0.011494252873563218
86	../output/full/images/86.png	gauss	5	10	14	1	1	1	1	1	0	1	6	36	5	4	8	7	6	6	0.0001	Tanh	L2	0.1	200	261.9950771331787	1.3099753856658936	0.728768	0.708775	0.11827956989247312	0.011494252873563218
87	../output/full/images/87.png	gauss	5	10	14	1	1	1	1	1	0	1	6	36	5	4	8	7	6	6	0.0001	Tanh	L2	0.1	400	502.59900093078613	1.2564975023269653	0.72324	0.705028	0.12903225806451613	0.011494252873563218
88	../output/full/images/88.png	gauss	5	10	14	1	1	1	1	1	0	1	6	36	5	4	8	7	6	6	0.0001	Tanh	L2	0.1	800	985.0237369537354	1.2312796711921692	0.714086	0.698718	0.12903225806451613	0.011494252873563218
89	../output/full/images/89.png	gauss	5	10	14	1	1	1	1	1	0	1	6	36	5	4	8	7	6	6	0.0001	Tanh	L2	0.1	1600	1891.5905952453613	1.1822441220283508	0.700463	0.688451	0.12903225806451613	0.011494252873563218
90	../output/full/images/90.png	circle	5	80	28	0	0	0	0	1	0	1	1	5	5	0	0	0	0	0	0.1	Tanh	None	0.1	100	101.63187980651855	1.0163187980651855	0.564379	0.549733	0.875	0.5
91	../output/full/images/91.png	circle	5	80	28	0	0	0	0	1	0	1	1	5	5	0	0	0	0	0	0.1	Tanh	None	0.1	200	184.57961082458496	0.9228980541229248	0.444903	0.421256	1.0	0.20833333333333334
92	../output/full/images/92.png	circle	5	80	28	0	0	0	0	1	0	1	1	5	5	0	0	0	0	0	0.1	Tanh	None	0.1	400	351.473331451416	0.87868332862854	0.38135	0.334358	1.0	0.20833333333333334
93	../output/full/images/93.png	circle	5	80	28	0	0	0	0	1	0	1	1	5	5	0	0	0	0	0	0.1	Tanh	None	0.1	800	683.0692291259766	0.8538365364074707	0.369004	0.308468	1.0	0.20833333333333334
94	../output/full/images/94.png	circle	5	80	28	0	0	0	0	1	0	1	1	5	5	0	0	0	0	0	0.1	Tanh	None	0.1	1600	1255.0604343414307	0.7844127714633942	0.371224	0.29246	1.0	0.20833333333333334
95	../output/full/images/95.png	xor	40	30	27	0	0	1	1	0	0	0	6	27	6	8	3	1	5	4	0.1	Tanh	L2	0.1	100	149.97291564941406	1.4997291564941406	0.691456	0.692444	0	0
96	../output/full/images/96.png	xor	40	30	27	0	0	1	1	0	0	0	6	27	6	8	3	1	5	4	0.1	Tanh	L2	0.1	200	273.8652229309082	1.369326114654541	0.691425	0.692453	0	0
97	../output/full/images/97.png	xor	40	30	27	0	0	1	1	0	0	0	6	27	6	8	3	1	5	4	0.1	Tanh	L2	0.1	400	513.4494304656982	1.2836235761642456	0.691376	0.69241	0	0
98	../output/full/images/98.png	xor	40	30	27	0	0	1	1	0	0	0	6	27	6	8	3	1	5	4	0.1	Tanh	L2	0.1	800	988.2655143737793	1.2353318929672241	0.689875	0.670174	0.27692307692307694	0.18666666666666668
99	../output/full/images/99.png	xor	40	30	27	0	0	1	1	0	0	0	6	27	6	8	3	1	5	4	0.1	Tanh	L2	0.1	1600	1919.417381286621	1.1996358633041382	0.722458	0.637998	0.5230769230769231	0.49333333333333335
100	../output/full/images/100.png	spiral	15	80	26	0	0	1	0	0	1	1	4	19	5	4	4	6	0	0	0.01	Sigmoid	L2	1.0	100	126.51395797729492	1.2651395797729492	0.866592	0.839111	0	0
101	../output/full/images/101.png	spiral	15	80	26	0	0	1	0	0	1	1	4	19	5	4	4	6	0	0	0.01	Sigmoid	L2	1.0	200	226.517915725708	1.13258957862854	0.740822	0.727895	0	0
102	../output/full/images/102.png	spiral	15	80	26	0	0	1	0	0	1	1	4	19	5	4	4	6	0	0	0.01	Sigmoid	L2	1.0	400	429.3701648712158	1.0734254121780396	0.70891	0.701986	0	0
103	../output/full/images/103.png	spiral	15	80	26	0	0	1	0	0	1	1	4	19	5	4	4	6	0	0	0.01	Sigmoid	L2	1.0	800	828.794002532959	1.0359925031661987	0.700395	0.696079	0	0
104	../output/full/images/104.png	spiral	15	80	26	0	0	1	0	0	1	1	4	19	5	4	4	6	0	0	0.01	Sigmoid	L2	1.0	1600	1617.2089576721191	1.0107555985450745	0.697124	0.694221	0	0
105	../output/full/images/105.png	spiral	15	60	9	1	0	1	1	1	0	1	1	6	6	0	0	0	0	0	0.0001	ReLU	None	3.0	100	95.05891799926758	0.9505891799926758	0.892074	0.878921	0.5111111111111111	0.6857142857142857
106	../output/full/images/106.png	spiral	15	60	9	1	0	1	1	1	0	1	1	6	6	0	0	0	0	0	0.0001	ReLU	None	3.0	200	164.44897651672363	0.8222448825836182	0.890386	0.877303	0.5111111111111111	0.6857142857142857
107	../output/full/images/107.png	spiral	15	60	9	1	0	1	1	1	0	1	1	6	6	0	0	0	0	0	0.0001	ReLU	None	3.0	400	308.16006660461426	0.7704001665115356	0.887057	0.874204	0.5111111111111111	0.6857142857142857
108	../output/full/images/108.png	spiral	15	60	9	1	0	1	1	1	0	1	1	6	6	0	0	0	0	0	0.0001	ReLU	None	3.0	800	589.5228385925293	0.7369035482406616	0.881606	0.868848	0.5111111111111111	0.6857142857142857
109	../output/full/images/109.png	spiral	15	60	9	1	0	1	1	1	0	1	1	6	6	0	0	0	0	0	0.0001	ReLU	None	3.0	1600	1130.9988498687744	0.706874281167984	0.871767	0.859367	0.5111111111111111	0.7142857142857143
110	../output/full/images/110.png	gauss	5	60	3	0	1	1	1	1	0	1	3	7	5	1	1	0	0	0	0.1	Tanh	None	3.0	100	116.42193794250488	1.1642193794250488	0.187061	0.18834	1.0	0.023809523809523808
111	../output/full/images/111.png	gauss	5	60	3	0	1	1	1	1	0	1	3	7	5	1	1	0	0	0	0.1	Tanh	None	3.0	200	209.0308666229248	1.045154333114624	0.155568	0.164085	1.0	0.023809523809523808
112	../output/full/images/112.png	gauss	5	60	3	0	1	1	1	1	0	1	3	7	5	1	1	0	0	0	0.1	Tanh	None	3.0	400	395.00880241394043	0.9875220060348511	0.14363	0.152431	1.0	0.023809523809523808
113	../output/full/images/113.png	gauss	5	60	3	0	1	1	1	1	0	1	3	7	5	1	1	0	0	0	0.1	Tanh	None	3.0	800	767.1997547149658	0.9589996933937073	0.139969	0.148003	1.0	0.023809523809523808
114	../output/full/images/114.png	gauss	5	60	3	0	1	1	1	1	0	1	3	7	5	1	1	0	0	0	0.1	Tanh	None	3.0	1600	1445.7786083221436	0.9036116302013397	0.138908	0.145929	1.0	0.023809523809523808
115	../output/full/images/115.png	gauss	0	20	5	1	1	1	1	1	1	0	3	20	6	6	8	0	0	0	0.03	Sigmoid	None	1.0	100	120.91493606567383	1.2091493606567383	0.639817	0.644741	0.9746835443037974	0.2962962962962963
116	../output/full/images/116.png	gauss	0	20	5	1	1	1	1	1	1	0	3	20	6	6	8	0	0	0	0.03	Sigmoid	None	1.0	200	207.94391632080078	1.039719581604004	0.530202	0.534965	1.0	0.024691358024691357
117	../output/full/images/117.png	gauss	0	20	5	1	1	1	1	1	1	0	3	20	6	6	8	0	0	0	0.03	Sigmoid	None	1.0	400	388.87500762939453	0.9721875190734863	0.32892	0.330095	1.0	0
118	../output/full/images/118.png	gauss	0	20	5	1	1	1	1	1	1	0	3	20	6	6	8	0	0	0	0.03	Sigmoid	None	1.0	800	747.3440170288086	0.9341800212860107	0.203884	0.203103	1.0	0
119	../output/full/images/119.png	gauss	0	20	5	1	1	1	1	1	1	0	3	20	6	6	8	0	0	0	0.03	Sigmoid	None	1.0	1600	1460.9520435333252	0.9130950272083282	0.157065	0.156522	1.0	0
120	../output/full/images/120.png	xor	30	30	20	1	1	0	1	0	1	1	5	14	1	2	6	3	2	0	10.0	Linear	L1	0.1	100	139.10984992980957	1.3910984992980957	0.955499	0.660261	0.7105263157894737	0.5625
121	../output/full/images/121.png	xor	30	30	20	1	1	0	1	0	1	1	5	14	1	2	6	3	2	0	10.0	Linear	L1	0.1	200	263.7939453125	1.3189697265625	0.955499	0.660261	0.7105263157894737	0.5625
122	../output/full/images/122.png	xor	30	30	20	1	1	0	1	0	1	1	5	14	1	2	6	3	2	0	10.0	Linear	L1	0.1	400	483.94083976745605	1.2098520994186401	0.955499	0.660261	0.7105263157894737	0.5625
123	../output/full/images/123.png	xor	30	30	20	1	1	0	1	0	1	1	5	14	1	2	6	3	2	0	10.0	Linear	L1	0.1	800	970.13258934021	1.2126657366752625	0.955499	0.660261	0.7105263157894737	0.5625
124	../output/full/images/124.png	xor	30	30	20	1	1	0	1	0	1	1	5	14	1	2	6	3	2	0	10.0	Linear	L1	0.1	1600	1855.9627532958984	1.1599767208099365	0.955499	0.660261	0.7105263157894737	0.5625
125	../output/full/images/125.png	xor	30	60	29	1	1	1	0	1	1	1	6	32	6	4	7	7	7	1	10.0	Tanh	L1	0.3	100	159.10816192626953	1.5910816192626953	0.693072	0.693214	0.03333333333333333	0.02
