ID	imagePath	data	noise	training_ratio	batch_size	X1	X2	X1Squared	X2Squared	X1X2	sinX1	sinX2	layer_count	neuron_count	H1	H2	H3	H4	H5	H6	learning_rate	activation	regularization	regularization_rate	epoch	iteration	total_time	mean_time	train_loss	test_loss	train_TPR	train_FPR	test_TPR	test_FPR
12	images/12.png	xor	10	60	6	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1e-05	Linear	L2	1.0	100	3333	1317.8	13.178	0.291	0.38	0.833	0.106	1.0	0.095
13	images/13.png	xor	10	60	6	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1e-05	Linear	L2	1.0	200	6666	2589.167	12.946	0.288	0.374	0.833	0.106	1.0	0.095
14	images/14.png	xor	10	60	6	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1e-05	Linear	L2	1.0	400	13333	5137.813	12.845	0.283	0.364	0.833	0.106	1.0	0.095
15	images/15.png	circle	25	50	24	1	0	1	1	1	1	1	4	15	7	4	3	1	0	0	0.001	Sigmoid	None	0.003	25	208	122.152	4.886	0.695	0.694	1.0	1.0	1.0	1.0
16	images/16.png	circle	25	50	24	1	0	1	1	1	1	1	4	15	7	4	3	1	0	0	0.001	Sigmoid	None	0.003	50	416	259.392	5.188	0.694	0.694	1.0	1.0	1.0	1.0
17	images/17.png	circle	25	50	24	1	0	1	1	1	1	1	4	15	7	4	3	1	0	0	0.001	Sigmoid	None	0.003	100	833	495.18	4.952	0.692	0.692	0	0	0	0
18	images/18.png	circle	25	50	24	1	0	1	1	1	1	1	4	15	7	4	3	1	0	0	0.001	Sigmoid	None	0.003	200	1666	975.071	4.875	0.69	0.69	0	0	0	0
19	images/19.png	circle	25	50	24	1	0	1	1	1	1	1	4	15	7	4	3	1	0	0	0.001	Sigmoid	None	0.003	400	3333	1900.195	4.75	0.687	0.689	0	0	0	0
20	images/20.png	gauss	45	40	3	0	1	1	1	1	0	1	1	6	6	0	0	0	0	0	1.0	ReLU	L2	0.01	25	1666	679.831	27.193	0.704	0.672	1.0	0.889	0.946	0.922
21	images/21.png	gauss	45	40	3	0	1	1	1	1	0	1	1	6	6	0	0	0	0	0	1.0	ReLU	L2	0.01	50	3333	1375.282	27.506	0.708	0.672	1.0	0.889	0.929	0.891
22	images/22.png	gauss	45	40	3	0	1	1	1	1	0	1	1	6	6	0	0	0	0	0	1.0	ReLU	L2	0.01	100	6666	2747.616	27.476	0.712	0.672	0.977	0.889	0.911	0.875
23	images/23.png	gauss	45	40	3	0	1	1	1	1	0	1	1	6	6	0	0	0	0	0	1.0	ReLU	L2	0.01	200	13333	5465.809	27.329	0.692	0.665	0.182	0.083	0.054	0.031
24	images/24.png	gauss	45	40	3	0	1	1	1	1	0	1	1	6	6	0	0	0	0	0	1.0	ReLU	L2	0.01	400	26666	10868.49	27.171	0.693	0.665	0.205	0.083	0.089	0.031
25	images/25.png	gauss	45	40	23	0	0	0	1	0	0	0	4	25	7	4	6	8	0	0	0.0001	Linear	L1	0.001	25	217	125.352	5.014	0.694	0.692	0.943	0.956	0.969	1.0
26	images/26.png	gauss	45	40	23	0	0	0	1	0	0	0	4	25	7	4	6	8	0	0	0.0001	Linear	L1	0.001	50	434	252.697	5.054	0.694	0.691	0.943	0.933	0.954	0.927
27	images/27.png	gauss	45	40	23	0	0	0	1	0	0	0	4	25	7	4	6	8	0	0	0.0001	Linear	L1	0.001	100	869	519.222	5.192	0.694	0.691	0.943	0.911	0.954	0.927
28	images/28.png	gauss	45	40	23	0	0	0	1	0	0	0	4	25	7	4	6	8	0	0	0.0001	Linear	L1	0.001	200	1739	990.138	4.951	0.694	0.691	0.943	0.911	0.954	0.927
29	images/29.png	gauss	45	40	23	0	0	0	1	0	0	0	4	25	7	4	6	8	0	0	0.0001	Linear	L1	0.001	400	3478	1941.153	4.853	0.694	0.691	0.943	0.933	0.954	0.927
30	images/30.png	xor	0	30	30	0	1	1	1	1	1	0	2	9	5	4	0	0	0	0	0.1	Sigmoid	L2	10.0	25	166	89.202	3.568	0.34	0.312	0.971	0.038	0.949	0.066
31	images/31.png	xor	0	30	30	0	1	1	1	1	1	0	2	9	5	4	0	0	0	0	0.1	Sigmoid	L2	10.0	50	333	191.794	3.836	0.221	0.201	1.0	0.038	0.975	0
32	images/32.png	xor	0	30	30	0	1	1	1	1	1	0	2	9	5	4	0	0	0	0	0.1	Sigmoid	L2	10.0	100	666	376.17	3.762	0.164	0.155	1.0	0	1.0	0
33	images/33.png	xor	0	30	30	0	1	1	1	1	1	0	2	9	5	4	0	0	0	0	0.1	Sigmoid	L2	10.0	200	1333	724.756	3.624	0.145	0.138	1.0	0	1.0	0
34	images/34.png	xor	0	30	30	0	1	1	1	1	1	0	2	9	5	4	0	0	0	0	0.1	Sigmoid	L2	10.0	400	2666	1404.972	3.512	0.137	0.132	1.0	0	1.0	0
35	images/35.png	xor	25	10	6	1	1	0	1	1	0	0	2	9	1	8	0	0	0	0	3.0	Sigmoid	L2	1.0	25	833	379.84	15.194	0.359	0.327	0.909	0.111	0.856	0.084
36	images/36.png	xor	25	10	6	1	1	0	1	1	0	0	2	9	1	8	0	0	0	0	3.0	Sigmoid	L2	1.0	50	1666	758.227	15.165	0.362	0.327	0.909	0.111	0.856	0.096
37	images/37.png	xor	25	10	6	1	1	0	1	1	0	0	2	9	1	8	0	0	0	0	3.0	Sigmoid	L2	1.0	100	3333	1524.759	15.248	0.367	0.327	0.909	0.111	0.856	0.096
38	images/38.png	xor	25	10	6	1	1	0	1	1	0	0	2	9	1	8	0	0	0	0	3.0	Sigmoid	L2	1.0	200	6666	3036.899	15.184	0.37	0.327	0.909	0.111	0.856	0.096
39	images/39.png	xor	25	10	6	1	1	0	1	1	0	0	2	9	1	8	0	0	0	0	3.0	Sigmoid	L2	1.0	400	13333	6031.301	15.078	0.371	0.327	0.909	0.111	0.856	0.096
40	images/40.png	xor	20	40	7	0	1	1	1	1	0	1	3	10	2	4	4	0	0	0	0.001	Linear	L2	0.01	25	714	343.186	13.727	1.109	1.002	0.209	0.946	0.233	0.967
41	images/41.png	xor	20	40	7	0	1	1	1	1	0	1	3	10	2	4	4	0	0	0	0.001	Linear	L2	0.01	50	1428	706.689	14.134	1.039	0.934	0.256	0.946	0.25	0.967
42	images/42.png	xor	20	40	7	0	1	1	1	1	0	1	3	10	2	4	4	0	0	0	0.001	Linear	L2	0.01	100	2857	1390.311	13.903	1.045	0.931	0.256	0.946	0.25	0.967
43	images/43.png	xor	20	40	7	0	1	1	1	1	0	1	3	10	2	4	4	0	0	0	0.001	Linear	L2	0.01	200	5714	2757.943	13.79	1.003	0.844	0.256	0.946	0.25	0.967
44	images/44.png	xor	20	40	7	0	1	1	1	1	0	1	3	10	2	4	4	0	0	0	0.001	Linear	L2	0.01	400	11428	5472.367	13.681	0.983	0.837	0.256	0.946	0.25	0.967
45	images/45.png	circle	45	60	14	1	1	1	1	0	0	0	5	24	7	6	2	8	1	0	0.1	ReLU	L1	0.1	25	357	210.406	8.416	0.674	0.664	1.0	1.0	1.0	1.0
46	images/46.png	circle	45	60	14	1	1	1	1	0	0	0	5	24	7	6	2	8	1	0	0.1	ReLU	L1	0.1	50	714	427.889	8.558	0.659	0.638	1.0	1.0	1.0	1.0
47	images/47.png	circle	45	60	14	1	1	1	1	0	0	0	5	24	7	6	2	8	1	0	0.1	ReLU	L1	0.1	100	1428	837.361	8.374	0.64	0.624	1.0	1.0	1.0	1.0
48	images/48.png	circle	45	60	14	1	1	1	1	0	0	0	5	24	7	6	2	8	1	0	0.1	ReLU	L1	0.1	200	2857	1659.23	8.296	0.631	0.611	1.0	1.0	1.0	1.0
49	images/49.png	circle	45	60	14	1	1	1	1	0	0	0	5	24	7	6	2	8	1	0	0.1	ReLU	L1	0.1	400	5714	3259.45	8.149	0.621	0.602	1.0	1.0	1.0	1.0
50	images/50.png	xor	45	10	25	1	1	1	1	1	1	1	2	13	7	6	0	0	0	0	0.01	Sigmoid	L1	0.03	25	200	104.737	4.189	0.707	0.706	0	0	0	0
51	images/51.png	xor	45	10	25	1	1	1	1	1	1	1	2	13	7	6	0	0	0	0	0.01	Sigmoid	L1	0.03	50	400	227.866	4.557	0.701	0.699	0	0	0	0
52	images/52.png	xor	45	10	25	1	1	1	1	1	1	1	2	13	7	6	0	0	0	0	0.01	Sigmoid	L1	0.03	100	800	443.798	4.438	0.695	0.692	0	0	0.021	0.012
53	images/53.png	xor	45	10	25	1	1	1	1	1	1	1	2	13	7	6	0	0	0	0	0.01	Sigmoid	L1	0.03	200	1600	850.045	4.25	0.676	0.673	0.818	0.667	0.716	0.706
54	images/54.png	xor	45	10	25	1	1	1	1	1	1	1	2	13	7	6	0	0	0	0	0.01	Sigmoid	L1	0.03	400	3200	1654.874	4.137	0.511	0.389	0.818	0	0.789	0.212
55	images/55.png	circle	30	90	23	0	0	0	1	0	1	0	1	5	5	0	0	0	0	0	0.3	Linear	L2	3.0	25	217	102.039	4.082	0.685	0.644	0.8	0.2	0.727	0.222
56	images/56.png	circle	30	90	23	0	0	0	1	0	1	0	1	5	5	0	0	0	0	0	0.3	Linear	L2	3.0	50	434	207.076	4.142	0.629	0.633	0.814	0.236	0.727	0.222
57	images/57.png	circle	30	90	23	0	0	0	1	0	1	0	1	5	5	0	0	0	0	0	0.3	Linear	L2	3.0	100	869	424.221	4.242	0.594	0.623	0.843	0.855	0.909	0.778
58	images/58.png	circle	30	90	23	0	0	0	1	0	1	0	1	5	5	0	0	0	0	0	0.3	Linear	L2	3.0	200	1739	841.127	4.206	0.6	0.618	0.9	0.891	0.818	0.778
59	images/59.png	circle	30	90	23	0	0	0	1	0	1	0	1	5	5	0	0	0	0	0	0.3	Linear	L2	3.0	400	3478	1631.517	4.079	0.607	0.615	0.9	0.873	0.818	0.778
60	images/60.png	gauss	35	80	12	1	1	1	0	1	1	1	6	24	6	4	8	3	1	2	1.0	ReLU	L1	0.03	25	416	252.767	10.111	0.68	0.7	1.0	1.0	1.0	1.0
61	images/61.png	gauss	35	80	12	1	1	1	0	1	1	1	6	24	6	4	8	3	1	2	1.0	ReLU	L1	0.03	50	833	513.702	10.274	0.75	0.702	0	0	0	0
62	images/62.png	gauss	35	80	12	1	1	1	0	1	1	1	6	24	6	4	8	3	1	2	1.0	ReLU	L1	0.03	100	1666	998.553	9.986	0.674	0.716	1.0	1.0	1.0	1.0
63	images/63.png	gauss	35	80	12	1	1	1	0	1	1	1	6	24	6	4	8	3	1	2	1.0	ReLU	L1	0.03	200	3333	1983.673	9.918	0.676	0.708	1.0	1.0	1.0	1.0
64	images/64.png	gauss	35	80	12	1	1	1	0	1	1	1	6	24	6	4	8	3	1	2	1.0	ReLU	L1	0.03	400	6666	3950.789	9.877	0.674	0.716	1.0	1.0	1.0	1.0
65	images/65.png	spiral	10	70	9	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	10.0	Tanh	None	3.0	25	555	222.832	8.913	0.657	0.567	0.775	0.58	0.655	0.742
66	images/66.png	spiral	10	70	9	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	10.0	Tanh	None	3.0	50	1111	451.418	9.028	0.625	0.567	0.718	0.565	0.621	0.677
67	images/67.png	spiral	10	70	9	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	10.0	Tanh	None	3.0	100	2222	886.434	8.864	0.631	0.562	0.746	0.565	0.621	0.71
68	images/68.png	spiral	10	70	9	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	10.0	Tanh	None	3.0	200	4444	1783.288	8.916	0.629	0.558	0.732	0.536	0.621	0.677
69	images/69.png	spiral	10	70	9	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	10.0	Tanh	None	3.0	400	8888	3528.034	8.82	0.632	0.556	0.704	0.536	0.621	0.548
70	images/70.png	spiral	5	40	25	1	1	1	1	1	1	1	4	25	3	8	8	6	0	0	0.3	Sigmoid	L1	0.001	25	200	121.078	4.843	0.762	0.661	0	0	0	0
71	images/71.png	spiral	5	40	25	1	1	1	1	1	1	1	4	25	3	8	8	6	0	0	0.3	Sigmoid	L1	0.001	50	400	251.91	5.038	0.729	0.656	0	0	0	0
72	images/72.png	spiral	5	40	25	1	1	1	1	1	1	1	4	25	3	8	8	6	0	0	0.3	Sigmoid	L1	0.001	100	800	496.21	4.962	0.712	0.629	0.419	0.143	0.304	0.196
73	images/73.png	spiral	5	40	25	1	1	1	1	1	1	1	4	25	3	8	8	6	0	0	0.3	Sigmoid	L1	0.001	200	1600	954.001	4.77	0.651	0.563	0.903	0.449	0.783	0.412
74	images/74.png	spiral	5	40	25	1	1	1	1	1	1	1	4	25	3	8	8	6	0	0	0.3	Sigmoid	L1	0.001	400	3200	1871.926	4.68	0.487	0.43	0.903	0.367	0.797	0.275
75	images/75.png	gauss	15	20	1	1	1	1	1	1	1	1	3	8	2	3	3	0	0	0	1e-05	Tanh	L2	0.001	25	5000	2246.879	89.875	1.241	1.141	0	0.588	0.013	0.663
76	images/76.png	gauss	15	20	1	1	1	1	1	1	1	1	3	8	2	3	3	0	0	0	1e-05	Tanh	L2	0.001	50	10000	4517.451	90.349	1.221	1.12	0	0.529	0.013	0.639
77	images/77.png	gauss	15	20	1	1	1	1	1	1	1	1	3	8	2	3	3	0	0	0	1e-05	Tanh	L2	0.001	100	20000	9031.285	90.313	1.186	1.085	0	0.529	0.013	0.627
78	images/78.png	gauss	15	20	1	1	1	1	1	1	1	1	3	8	2	3	3	0	0	0	1e-05	Tanh	L2	0.001	200	40000	18035.403	90.177	1.128	1.027	0	0.471	0.013	0.627
79	images/79.png	gauss	15	20	1	1	1	1	1	1	1	1	3	8	2	3	3	0	0	0	1e-05	Tanh	L2	0.001	400	80000	36046.98	90.117	1.021	0.94	0.609	0.882	0.494	0.855
80	images/80.png	xor	0	60	15	1	0	0	0	0	1	1	6	32	7	5	8	5	4	3	0.3	Linear	L1	0.3	25	333	202.442	8.098	0.693	0.693	0.438	0.431	0.486	0.442
81	images/81.png	xor	0	60	15	1	0	0	0	0	1	1	6	32	7	5	8	5	4	3	0.3	Linear	L1	0.3	50	666	409.25	8.185	0.693	0.693	0.438	0.431	0.486	0.442
82	images/82.png	xor	0	60	15	1	0	0	0	0	1	1	6	32	7	5	8	5	4	3	0.3	Linear	L1	0.3	100	1333	812.882	8.129	0.693	0.693	0.438	0.431	0.486	0.442
83	images/83.png	xor	0	60	15	1	0	0	0	0	1	1	6	32	7	5	8	5	4	3	0.3	Linear	L1	0.3	200	2666	1606.585	8.033	0.693	0.693	0.438	0.431	0.486	0.442
84	images/84.png	xor	0	60	15	1	0	0	0	0	1	1	6	32	7	5	8	5	4	3	0.3	Linear	L1	0.3	400	5333	3161.46	7.904	0.693	0.693	0.438	0.431	0.486	0.442
85	images/85.png	spiral	20	60	9	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.03	Tanh	None	0.003	25	555	213.677	8.547	0.723	0.686	1.0	1.0	1.0	1.0
86	images/86.png	spiral	20	60	9	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.03	Tanh	None	0.003	50	1111	453.624	9.072	0.721	0.686	1.0	1.0	1.0	1.0
87	images/87.png	spiral	20	60	9	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.03	Tanh	None	0.003	100	2222	892.144	8.921	0.723	0.686	1.0	1.0	1.0	1.0
88	images/88.png	spiral	20	60	9	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.03	Tanh	None	0.003	200	4444	1763.31	8.817	0.72	0.686	1.0	1.0	1.0	1.0
89	images/89.png	spiral	20	60	9	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.03	Tanh	None	0.003	400	8888	3476.171	8.69	0.722	0.686	1.0	1.0	1.0	1.0
90	images/90.png	spiral	45	60	13	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1.0	Sigmoid	None	0.3	25	384	156.142	6.246	0.606	0.624	0.561	0.556	0.605	0.486
91	images/91.png	spiral	45	60	13	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1.0	Sigmoid	None	0.3	50	769	335.021	6.7	0.6	0.615	0.404	0.413	0.465	0.486
92	images/92.png	spiral	45	60	13	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1.0	Sigmoid	None	0.3	100	1538	669.235	6.692	0.597	0.609	0.368	0.349	0.465	0.432
93	images/93.png	spiral	45	60	13	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1.0	Sigmoid	None	0.3	200	3076	1290.854	6.454	0.594	0.605	0.351	0.333	0.465	0.378
94	images/94.png	spiral	45	60	13	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1.0	Sigmoid	None	0.3	400	6153	2523.823	6.31	0.6	0.602	0.351	0.302	0.512	0.351
95	images/95.png	circle	10	70	26	1	1	0	0	0	1	1	2	8	6	2	0	0	0	0	1.0	Linear	None	10.0	25	192	98.146	3.926	0.487	0.424	1.0	0.954	1.0	0.861
96	images/96.png	circle	10	70	26	1	1	0	0	0	1	1	2	8	6	2	0	0	0	0	1.0	Linear	None	10.0	50	384	218.97	4.379	0.49	0.425	1.0	0.938	1.0	0.806
97	images/97.png	circle	10	70	26	1	1	0	0	0	1	1	2	8	6	2	0	0	0	0	1.0	Linear	None	10.0	100	769	410.609	4.106	0.485	0.424	1.0	0.923	1.0	0.778
98	images/98.png	circle	10	70	26	1	1	0	0	0	1	1	2	8	6	2	0	0	0	0	1.0	Linear	None	10.0	200	1538	801.83	4.009	0.492	0.425	1.0	0.862	1.0	0.75
99	images/99.png	circle	10	70	26	1	1	0	0	0	1	1	2	8	6	2	0	0	0	0	1.0	Linear	None	10.0	400	3076	1560.686	3.902	0.495	0.425	1.0	0.769	1.0	0.667
100	images/100.png	circle	35	80	19	1	0	0	1	1	0	0	1	4	4	0	0	0	0	0	0.001	ReLU	L2	1.0	25	263	122.648	4.906	0.819	0.668	0.145	0.112	0.333	0.24
101	images/101.png	circle	35	80	19	1	0	0	1	1	0	0	1	4	4	0	0	0	0	0	0.001	ReLU	L2	1.0	50	526	260.315	5.206	0.763	0.631	0.161	0.092	0.4	0.2
102	images/102.png	circle	35	80	19	1	0	0	1	1	0	0	1	4	4	0	0	0	0	0	0.001	ReLU	L2	1.0	100	1052	498.322	4.983	0.719	0.591	0.452	0.357	0.467	0.64
103	images/103.png	circle	35	80	19	1	0	0	1	1	0	0	1	4	4	0	0	0	0	0	0.001	ReLU	L2	1.0	200	2105	983.297	4.916	0.662	0.558	0.597	0.276	0.6	0.52
104	images/104.png	circle	35	80	19	1	0	0	1	1	0	0	1	4	4	0	0	0	0	0	0.001	ReLU	L2	1.0	400	4210	1940.056	4.85	0.562	0.472	0.806	0.255	0.667	0.32
105	images/105.png	gauss	30	60	6	0	1	0	0	0	1	0	1	5	5	0	0	0	0	0	0.001	Linear	None	0.01	25	833	348.078	13.923	0.725	0.721	0.034	0.887	0.048	0.947
106	images/106.png	gauss	30	60	6	0	1	0	0	0	1	0	1	5	5	0	0	0	0	0	0.001	Linear	None	0.01	50	1666	724.51	14.49	0.714	0.711	0.034	0.871	0.048	0.947
107	images/107.png	gauss	30	60	6	0	1	0	0	0	1	0	1	5	5	0	0	0	0	0	0.001	Linear	None	0.01	100	3333	1424.256	14.243	0.706	0.703	0.052	0.871	0.048	0.947
108	images/108.png	gauss	30	60	6	0	1	0	0	0	1	0	1	5	5	0	0	0	0	0	0.001	Linear	None	0.01	200	6666	2824.827	14.124	0.701	0.698	0.052	0.871	0.048	0.947
109	images/109.png	gauss	30	60	6	0	1	0	0	0	1	0	1	5	5	0	0	0	0	0	0.001	Linear	None	0.01	400	13333	5578.496	13.946	0.697	0.695	0.069	0.871	0.071	0.947
110	images/110.png	circle	15	20	29	0	1	1	1	1	0	1	1	6	6	0	0	0	0	0	0.03	Tanh	None	1.0	25	172	83.762	3.35	0.342	0.277	0.789	0	0.855	0.033
111	images/111.png	circle	15	20	29	0	1	1	1	1	0	1	1	6	6	0	0	0	0	0	0.03	Tanh	None	1.0	50	344	168.744	3.375	0.305	0.197	1.0	0	0.971	0.088
112	images/112.png	circle	15	20	29	0	1	1	1	1	0	1	1	6	6	0	0	0	0	0	0.03	Tanh	None	1.0	100	689	354.593	3.546	0.279	0.15	1.0	0	0.971	0.121
113	images/113.png	circle	15	20	29	0	1	1	1	1	0	1	1	6	6	0	0	0	0	0	0.03	Tanh	None	1.0	200	1379	699.656	3.498	0.267	0.139	1.0	0	0.986	0.11
114	images/114.png	circle	15	20	29	0	1	1	1	1	0	1	1	6	6	0	0	0	0	0	0.03	Tanh	None	1.0	400	2758	1355.156	3.388	0.262	0.133	1.0	0	0.986	0.11
115	images/115.png	spiral	45	80	2	1	0	0	0	1	1	1	1	6	6	0	0	0	0	0	0.1	Sigmoid	L2	0.1	25	2500	1019.675	40.787	0.679	0.644	0.382	0.214	0.375	0.188
116	images/116.png	spiral	45	80	2	1	0	0	0	1	1	1	1	6	6	0	0	0	0	0	0.1	Sigmoid	L2	0.1	50	5000	2031.323	40.626	0.63	0.599	0.447	0.214	0.5	0.25
117	images/117.png	spiral	45	80	2	1	0	0	0	1	1	1	1	6	6	0	0	0	0	0	0.1	Sigmoid	L2	0.1	100	10000	4068.481	40.685	0.604	0.537	0.434	0.19	0.458	0.25
118	images/118.png	spiral	45	80	2	1	0	0	0	1	1	1	1	6	6	0	0	0	0	0	0.1	Sigmoid	L2	0.1	200	20000	8158.112	40.791	0.598	0.478	0.434	0.107	0.292	0.25
119	images/119.png	spiral	45	80	2	1	0	0	0	1	1	1	1	6	6	0	0	0	0	0	0.1	Sigmoid	L2	0.1	400	40000	16332.547	40.831	0.554	0.434	0.447	0.179	0.292	0.188
120	images/120.png	gauss	50	10	7	1	0	0	1	0	0	0	4	20	7	8	1	4	0	0	1.0	ReLU	L1	0.1	25	714	375.919	15.037	0.789	0.599	0	0	0	0
121	images/121.png	gauss	50	10	7	1	0	0	1	0	0	0	4	20	7	8	1	4	0	0	1.0	ReLU	L1	0.1	50	1428	757.837	15.157	0.795	0.599	0	0	0	0
122	images/122.png	gauss	50	10	7	1	0	0	1	0	0	0	4	20	7	8	1	4	0	0	1.0	ReLU	L1	0.1	100	2857	1491.623	14.916	0.794	0.599	0	0	0	0
123	images/123.png	gauss	50	10	7	1	0	0	1	0	0	0	4	20	7	8	1	4	0	0	1.0	ReLU	L1	0.1	200	5714	2964.056	14.82	0.786	0.599	0	0	0	0
124	images/124.png	gauss	50	10	7	1	0	0	1	0	0	0	4	20	7	8	1	4	0	0	1.0	ReLU	L1	0.1	400	11428	5893.609	14.734	0.794	0.599	0	0	0	0
125	images/125.png	spiral	50	40	13	0	1	1	0	0	0	1	3	16	4	8	4	0	0	0	0.1	Tanh	None	10.0	25	384	197.34	7.894	0.715	0.658	0.357	0.368	0.224	0.403
126	images/126.png	spiral	50	40	13	0	1	1	0	0	0	1	3	16	4	8	4	0	0	0	0.1	Tanh	None	10.0	50	769	408.821	8.176	0.751	0.631	0.452	0.474	0.259	0.468
127	images/127.png	spiral	50	40	13	0	1	1	0	0	0	1	3	16	4	8	4	0	0	0	0.1	Tanh	None	10.0	100	1538	815.913	8.159	0.747	0.626	0.452	0.474	0.293	0.484
128	images/128.png	spiral	50	40	13	0	1	1	0	0	0	1	3	16	4	8	4	0	0	0	0.1	Tanh	None	10.0	200	3076	1592.003	7.96	0.759	0.619	0.5	0.5	0.31	0.468
129	images/129.png	spiral	50	40	13	0	1	1	0	0	0	1	3	16	4	8	4	0	0	0	0.1	Tanh	None	10.0	400	6153	3140.894	7.852	0.761	0.611	0.714	0.553	0.5	0.661
130	images/130.png	circle	40	40	10	1	1	1	1	0	1	1	1	4	4	0	0	0	0	0	0.3	Linear	L1	10.0	25	500	216.16	8.646	0.378	0.455	0.611	0.136	0.548	0.038
131	images/131.png	circle	40	40	10	1	1	1	1	0	1	1	1	4	4	0	0	0	0	0	0.3	Linear	L1	10.0	50	1000	447.351	8.947	0.375	0.451	0.611	0.159	0.595	0.038
132	images/132.png	circle	40	40	10	1	1	1	1	0	1	1	1	4	4	0	0	0	0	0	0.3	Linear	L1	10.0	100	2000	900.324	9.003	0.371	0.445	0.611	0.182	0.595	0.038
133	images/133.png	circle	40	40	10	1	1	1	1	0	1	1	1	4	4	0	0	0	0	0	0.3	Linear	L1	10.0	200	4000	1749.699	8.748	0.366	0.442	0.583	0.182	0.619	0.038
134	images/134.png	circle	40	40	10	1	1	1	1	0	1	1	1	4	4	0	0	0	0	0	0.3	Linear	L1	10.0	400	8000	3448.057	8.62	0.362	0.44	0.528	0.182	0.643	0.038
135	images/135.png	gauss	35	10	6	0	1	1	1	1	0	0	2	11	7	4	0	0	0	0	0.1	Linear	L2	0.3	25	833	378.194	15.128	1.127	1.127	1.0	1.0	1.0	1.0
136	images/136.png	gauss	35	10	6	0	1	1	1	1	0	0	2	11	7	4	0	0	0	0	0.1	Linear	L2	0.3	50	1666	768.192	15.364	1.127	1.127	1.0	1.0	1.0	1.0
