ID	imagePath	data	noise	training_ratio	batch_size	X1	X2	X1Squared	X2Squared	X1X2	sinX1	sinX2	layer_count	neuron_count	H1	H2	H3	H4	H5	H6	learning_rate	activation	regularization	regularization_rate	epoch	total_time	mean_time	train_loss	test_loss	TPR	FPR
10	../output/gauss_25/images/10.png	gauss	25	20	18	0	0	0	1	0	0	0	2	10	8	2	0	0	0	0	3.0	Tanh	L1	0.01	100	113.99102210998535	1.1399102210998535	0.712923	0.681966	0	0
11	../output/gauss_25/images/11.png	gauss	25	20	18	0	0	0	1	0	0	0	2	10	8	2	0	0	0	0	3.0	Tanh	L1	0.01	200	198.78005981445312	0.9939002990722656	0.712864	0.68196	0	0
12	../output/gauss_25/images/12.png	gauss	25	20	18	0	0	0	1	0	0	0	2	10	8	2	0	0	0	0	3.0	Tanh	L1	0.01	400	363.33703994750977	0.9083425998687744	0.712804	0.681954	0	0
13	../output/gauss_25/images/13.png	gauss	25	20	18	0	0	0	1	0	0	0	2	10	8	2	0	0	0	0	3.0	Tanh	L1	0.01	800	688.1988048553467	0.8602485060691833	0.712755	0.681948	0	0
14	../output/gauss_25/images/14.png	gauss	25	20	18	0	0	0	1	0	0	0	2	10	8	2	0	0	0	0	3.0	Tanh	L1	0.01	1600	1354.7570705413818	0.8467231690883636	0.712723	0.681943	0	0
15	../output/gauss_25/images/15.png	gauss	25	10	4	1	1	1	0	1	1	1	3	11	7	1	3	0	0	0	1.0	Tanh	L1	0.1	100	123.24404716491699	1.23244047164917	0.612895	0.410434	0.6	0.17777777777777778
16	../output/gauss_25/images/16.png	gauss	25	10	4	1	1	1	0	1	1	1	3	11	7	1	3	0	0	0	1.0	Tanh	L1	0.1	200	211.17115020751953	1.0558557510375977	0.583869	0.408684	0.6	0.15555555555555556
17	../output/gauss_25/images/17.png	gauss	25	10	4	1	1	1	0	1	1	1	3	11	7	1	3	0	0	0	1.0	Tanh	L1	0.1	400	380.7981014251709	0.9519952535629272	0.52949	0.407607	0.6333333333333333	0.07777777777777778
18	../output/gauss_25/images/18.png	gauss	25	10	4	1	1	1	0	1	1	1	3	11	7	1	3	0	0	0	1.0	Tanh	L1	0.1	800	727.2694110870361	0.9090867638587952	0.54672	0.227791	0.9444444444444444	0.36666666666666664
19	../output/gauss_25/images/19.png	gauss	25	10	4	1	1	1	0	1	1	1	3	11	7	1	3	0	0	0	1.0	Tanh	L1	0.1	1600	1416.7735576629639	0.8854834735393524	0.548227	0.227155	0.9444444444444444	0.36666666666666664
20	../output/gauss_25/images/20.png	gauss	25	10	1	0	1	0	1	0	1	0	1	2	2	0	0	0	0	0	3.0	Sigmoid	L2	0.03	100	96.10891342163086	0.9610891342163086	0.318138	0.137083	0.9111111111111111	0.12222222222222222
21	../output/gauss_25/images/21.png	gauss	25	10	1	0	1	0	1	0	1	0	1	2	2	0	0	0	0	0	3.0	Sigmoid	L2	0.03	200	161.54789924621582	0.8077394962310791	0.321106	0.13124	0.9111111111111111	0.12222222222222222
22	../output/gauss_25/images/22.png	gauss	25	10	1	0	1	0	1	0	1	0	1	2	2	0	0	0	0	0	3.0	Sigmoid	L2	0.03	400	294.30484771728516	0.7357621192932129	0.321771	0.128976	0.9111111111111111	0.13333333333333333
23	../output/gauss_25/images/23.png	gauss	25	10	1	0	1	0	1	0	1	0	1	2	2	0	0	0	0	0	3.0	Sigmoid	L2	0.03	800	563.159704208374	0.7039496302604675	0.321733	0.127923	0.9333333333333333	0.13333333333333333
24	../output/gauss_25/images/24.png	gauss	25	10	1	0	1	0	1	0	1	0	1	2	2	0	0	0	0	0	3.0	Sigmoid	L2	0.03	1600	1095.8077907562256	0.684879869222641	0.321816	0.127413	0.9333333333333333	0.13333333333333333
25	../output/gauss_25/images/25.png	gauss	25	50	9	1	1	0	1	0	0	1	3	16	5	4	7	0	0	0	1e-05	Linear	None	3.0	100	123.79908561706543	1.2379908561706543	0.796778	0.705194	0.4	0.022222222222222223
26	../output/gauss_25/images/26.png	gauss	25	50	9	1	1	0	1	0	0	1	3	16	5	4	7	0	0	0	1e-05	Linear	None	3.0	200	218.1413173675537	1.0907065868377686	0.796731	0.705182	0.4	0.022222222222222223
27	../output/gauss_25/images/27.png	gauss	25	50	9	1	1	0	1	0	0	1	3	16	5	4	7	0	0	0	1e-05	Linear	None	3.0	400	396.4982032775879	0.9912455081939697	0.79664	0.705159	0.4	0.022222222222222223
28	../output/gauss_25/images/28.png	gauss	25	50	9	1	1	0	1	0	0	1	3	16	5	4	7	0	0	0	1e-05	Linear	None	3.0	800	743.4439659118652	0.9293049573898315	0.796464	0.705113	0.4	0.022222222222222223
29	../output/gauss_25/images/29.png	gauss	25	50	9	1	1	0	1	0	0	1	3	16	5	4	7	0	0	0	1e-05	Linear	None	3.0	1600	1437.4709129333496	0.8984193205833435	0.796141	0.705025	0.4	0.022222222222222223
30	../output/gauss_25/images/30.png	gauss	25	90	29	1	1	1	1	1	1	1	5	14	1	2	3	2	6	0	1e-05	Tanh	L1	1.0	100	148.24390411376953	1.4824390411376953	0.68457	0.690825	1.0	0.7777777777777778
31	../output/gauss_25/images/31.png	gauss	25	90	29	1	1	1	1	1	1	1	5	14	1	2	3	2	6	0	1e-05	Tanh	L1	1.0	200	254.63390350341797	1.2731695175170898	0.68457	0.69082	1.0	0.7777777777777778
32	../output/gauss_25/images/32.png	gauss	25	90	29	1	1	1	1	1	1	1	5	14	1	2	3	2	6	0	1e-05	Tanh	L1	1.0	400	473.59609603881836	1.183990240097046	0.684569	0.690809	1.0	0.7777777777777778
33	../output/gauss_25/images/33.png	gauss	25	90	29	1	1	1	1	1	1	1	5	14	1	2	3	2	6	0	1e-05	Tanh	L1	1.0	800	902.2629261016846	1.1278286576271057	0.684568	0.690788	1.0	0.7777777777777778
34	../output/gauss_25/images/34.png	gauss	25	90	29	1	1	1	1	1	1	1	5	14	1	2	3	2	6	0	1e-05	Tanh	L1	1.0	1600	1744.6568012237549	1.0904105007648468	0.684567	0.69075	1.0	0.7777777777777778
35	../output/gauss_25/images/35.png	gauss	25	80	11	1	0	1	1	1	1	1	5	25	4	7	3	8	3	0	1e-05	Sigmoid	L1	3.0	100	146.04806900024414	1.4604806900024414	0.864293	0.74238	0	0
36	../output/gauss_25/images/36.png	gauss	25	80	11	1	0	1	1	1	1	1	5	25	4	7	3	8	3	0	1e-05	Sigmoid	L1	3.0	200	254.4991970062256	1.272495985031128	0.864166	0.742317	0	0
37	../output/gauss_25/images/37.png	gauss	25	80	11	1	0	1	1	1	1	1	5	25	4	7	3	8	3	0	1e-05	Sigmoid	L1	3.0	400	461.43507957458496	1.1535876989364624	0.863914	0.742193	0	0
38	../output/gauss_25/images/38.png	gauss	25	80	11	1	0	1	1	1	1	1	5	25	4	7	3	8	3	0	1e-05	Sigmoid	L1	3.0	800	875.1091957092285	1.0938864946365356	0.863407	0.741942	0	0
39	../output/gauss_25/images/39.png	gauss	25	80	11	1	0	1	1	1	1	1	5	25	4	7	3	8	3	0	1e-05	Sigmoid	L1	3.0	1600	1681.490182876587	1.0509313642978668	0.8624	0.741445	0	0
40	../output/gauss_25/images/40.png	gauss	25	90	10	1	1	1	0	1	1	0	3	15	7	5	3	0	0	0	0.003	Tanh	None	0.1	100	124.82404708862305	1.2482404708862305	0.713894	0.714782	1.0	0.7777777777777778
41	../output/gauss_25/images/41.png	gauss	25	90	10	1	1	1	0	1	1	0	3	15	7	5	3	0	0	0	0.003	Tanh	None	0.1	200	208.96387100219727	1.0448193550109863	0.666982	0.673917	1.0	0.7777777777777778
42	../output/gauss_25/images/42.png	gauss	25	90	10	1	1	1	0	1	1	0	3	15	7	5	3	0	0	0	0.003	Tanh	None	0.1	400	382.3990821838379	0.9559977054595947	0.615969	0.636333	1.0	0.5555555555555556
43	../output/gauss_25/images/43.png	gauss	25	90	10	1	1	1	0	1	1	0	3	15	7	5	3	0	0	0	0.003	Tanh	None	0.1	800	737.2951507568359	0.9216189384460449	0.560318	0.598825	0.8181818181818182	0.4444444444444444
44	../output/gauss_25/images/44.png	gauss	25	90	10	1	1	1	0	1	1	0	3	15	7	5	3	0	0	0	0.003	Tanh	None	0.1	1600	1455.1770687103271	0.9094856679439545	0.455398	0.533804	0.8181818181818182	0.2222222222222222
45	../output/gauss_25/images/45.png	gauss	25	30	24	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0.1	ReLU	None	0.003	100	99.24793243408203	0.9924793243408203	0.483035	0.359327	0.5394736842105263	0.015625
46	../output/gauss_25/images/46.png	gauss	25	30	24	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0.1	ReLU	None	0.003	200	161.55171394348145	0.8077585697174072	0.457257	0.3468	0.5789473684210527	0.03125
47	../output/gauss_25/images/47.png	gauss	25	30	24	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0.1	ReLU	None	0.003	400	296.4327335357666	0.7410818338394165	0.344522	0.247832	0.8026315789473685	0.0625
48	../output/gauss_25/images/48.png	gauss	25	30	24	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0.1	ReLU	None	0.003	800	536.9038581848145	0.6711298227310181	0.328776	0.231153	0.8157894736842105	0.09375
49	../output/gauss_25/images/49.png	gauss	25	30	24	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0.1	ReLU	None	0.003	1600	1021.4648246765137	0.638415515422821	0.305742	0.223337	0.7894736842105263	0.09375
