ID	imagePath	data	noise	training_ratio	batch_size	X1	X2	X1Squared	X2Squared	X1X2	sinX1	sinX2	layer_count	neuron_count	H1	H2	H3	H4	H5	H6	learning_rate	activation	regularization	regularization_rate	epoch	total_time	mean_time	train_loss	test_loss	TPR	FPR
11	../output/circle_25/images/11.png	circle	25	80	23	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.3	Sigmoid	None	0.01	200	138.5970115661621	0.6929850578308105	0.562543	0.591572	1.0	1.0
12	../output/circle_25/images/12.png	circle	25	80	23	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.3	Sigmoid	None	0.01	400	260.41221618652344	0.6510305404663086	0.558593	0.587961	1.0	0.9
13	../output/circle_25/images/13.png	circle	25	80	23	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.3	Sigmoid	None	0.01	800	513.526201248169	0.6419077515602112	0.557236	0.585688	1.0	0.85
14	../output/circle_25/images/14.png	circle	25	80	23	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.3	Sigmoid	None	0.01	1600	1014.0142440795898	0.6337589025497437	0.5555	0.584141	1.0	0.85
15	../output/circle_25/images/15.png	circle	25	30	25	0	1	0	1	1	1	0	3	13	5	1	7	0	0	0	0.3	Linear	L2	0.01	100	101.81474685668945	1.0181474685668945	0.83944	0.526954	0.3114754098360656	0.10126582278481013
16	../output/circle_25/images/16.png	circle	25	30	25	0	1	0	1	1	1	0	3	13	5	1	7	0	0	0	0.3	Linear	L2	0.01	200	192.60096549987793	0.9630048274993896	0.700013	0.456448	0.5245901639344263	0.13924050632911392
17	../output/circle_25/images/17.png	circle	25	30	25	0	1	0	1	1	1	0	3	13	5	1	7	0	0	0	0.3	Linear	L2	0.01	400	376.73187255859375	0.9418296813964844	0.793893	0.493607	0.7377049180327869	0.3924050632911392
18	../output/circle_25/images/18.png	circle	25	30	25	0	1	0	1	1	1	0	3	13	5	1	7	0	0	0	0.3	Linear	L2	0.01	800	747.9557991027832	0.934944748878479	0.797615	0.493597	0.7377049180327869	0.3924050632911392
19	../output/circle_25/images/19.png	circle	25	30	25	0	1	0	1	1	1	0	3	13	5	1	7	0	0	0	0.3	Linear	L2	0.01	1600	1465.484857559204	0.9159280359745026	0.798543	0.460273	0.7377049180327869	0.3924050632911392
20	../output/circle_25/images/20.png	circle	25	20	10	1	1	1	1	0	0	0	1	4	4	0	0	0	0	0	0.1	Linear	L2	0.03	100	85.06608009338379	0.8506608009338379	0.538163	0.41725	1.0	1.0
21	../output/circle_25/images/21.png	circle	25	20	10	1	1	1	1	0	0	0	1	4	4	0	0	0	0	0	0.1	Linear	L2	0.03	200	155.54475784301758	0.7777237892150879	0.534147	0.405013	1.0	1.0
22	../output/circle_25/images/22.png	circle	25	20	10	1	1	1	1	0	0	0	1	4	4	0	0	0	0	0	0.1	Linear	L2	0.03	400	314.6796226501465	0.7866990566253662	0.532626	0.399695	1.0	1.0
23	../output/circle_25/images/23.png	circle	25	20	10	1	1	1	1	0	0	0	1	4	4	0	0	0	0	0	0.1	Linear	L2	0.03	800	605.7164669036865	0.7571455836296082	0.532783	0.397504	1.0	1.0
24	../output/circle_25/images/24.png	circle	25	20	10	1	1	1	1	0	0	0	1	4	4	0	0	0	0	0	0.1	Linear	L2	0.03	1600	1156.1334133148193	0.7225833833217621	0.53392	0.396586	1.0	1.0
25	../output/circle_25/images/25.png	circle	25	10	29	1	1	1	1	0	1	1	5	16	2	4	2	1	7	0	0.001	Linear	None	1.0	100	122.33710289001465	1.2233710289001465	1.09734	0.941433	0.9746835443037974	0.8415841584158416
26	../output/circle_25/images/26.png	circle	25	10	29	1	1	1	1	0	1	1	5	16	2	4	2	1	7	0	0.001	Linear	None	1.0	200	236.44185066223145	1.1822092533111572	1.09487	0.934569	0.9746835443037974	0.8415841584158416
27	../output/circle_25/images/27.png	circle	25	10	29	1	1	1	1	0	1	1	5	16	2	4	2	1	7	0	0.001	Linear	None	1.0	400	454.86903190612793	1.1371725797653198	1.09359	0.93085	0.9746835443037974	0.8415841584158416
28	../output/circle_25/images/28.png	circle	25	10	29	1	1	1	1	0	1	1	5	16	2	4	2	1	7	0	0.001	Linear	None	1.0	800	908.9438915252686	1.1361798644065857	1.09303	0.928893	0.9746835443037974	0.8415841584158416
29	../output/circle_25/images/29.png	circle	25	10	29	1	1	1	1	0	1	1	5	16	2	4	2	1	7	0	0.001	Linear	None	1.0	1600	1793.6980724334717	1.1210612952709198	1.09292	0.927892	0.9746835443037974	0.8514851485148515
30	../output/circle_25/images/30.png	circle	25	40	2	1	1	0	1	1	0	0	5	13	5	1	2	2	3	0	0.03	Sigmoid	L2	0.3	100	126.15823745727539	1.261582374572754	0.682263	0.709838	0	0
31	../output/circle_25/images/31.png	circle	25	40	2	1	1	0	1	1	0	0	5	13	5	1	2	2	3	0	0.03	Sigmoid	L2	0.3	200	239.9144172668457	1.1995720863342285	0.688984	0.693522	0	0
32	../output/circle_25/images/32.png	circle	25	40	2	1	1	0	1	1	0	0	5	13	5	1	2	2	3	0	0.03	Sigmoid	L2	0.3	400	460.6144428253174	1.1515361070632935	0.692237	0.693084	0	0
33	../output/circle_25/images/33.png	circle	25	40	2	1	1	0	1	1	0	0	5	13	5	1	2	2	3	0	0.03	Sigmoid	L2	0.3	800	900.1274108886719	1.1251592636108398	0.692352	0.693073	0	0
34	../output/circle_25/images/34.png	circle	25	40	2	1	1	0	1	1	0	0	5	13	5	1	2	2	3	0	0.03	Sigmoid	L2	0.3	1600	1746.8042373657227	1.0917526483535767	0.692427	0.693061	0	0
35	../output/circle_25/images/35.png	circle	25	10	7	0	1	0	0	0	0	0	1	5	5	0	0	0	0	0	1.0	Sigmoid	L1	0.01	100	82.32593536376953	0.8232593536376953	0.53365	0.273563	0.7974683544303798	0.297029702970297
36	../output/circle_25/images/36.png	circle	25	10	7	0	1	0	0	0	0	0	1	5	5	0	0	0	0	0	1.0	Sigmoid	L1	0.01	200	156.05401992797852	0.7802700996398926	0.543268	0.249418	0.810126582278481	0.297029702970297
37	../output/circle_25/images/37.png	circle	25	10	7	0	1	0	0	0	0	0	1	5	5	0	0	0	0	0	1.0	Sigmoid	L1	0.01	400	288.44523429870605	0.7211130857467651	0.556104	0.237802	0.810126582278481	0.3069306930693069
38	../output/circle_25/images/38.png	circle	25	10	7	0	1	0	0	0	0	0	1	5	5	0	0	0	0	0	1.0	Sigmoid	L1	0.01	800	553.4982681274414	0.6918728351593018	0.567939	0.232154	0.810126582278481	0.3069306930693069
39	../output/circle_25/images/39.png	circle	25	10	7	0	1	0	0	0	0	0	1	5	5	0	0	0	0	0	1.0	Sigmoid	L1	0.01	1600	1094.3083763122559	0.6839427351951599	0.577983	0.229423	0.810126582278481	0.3069306930693069
40	../output/circle_25/images/40.png	circle	25	60	20	0	0	1	1	0	0	1	1	3	3	0	0	0	0	0	0.003	Linear	L1	0.003	100	83.78815650939941	0.8378815650939941	0.704169	0.696206	0.5714285714285714	0.6
41	../output/circle_25/images/41.png	circle	25	60	20	0	0	1	1	0	0	1	1	3	3	0	0	0	0	0	0.003	Linear	L1	0.003	200	154.86931800842285	0.7743465900421143	0.693065	0.681374	0.7142857142857143	0.6
42	../output/circle_25/images/42.png	circle	25	60	20	0	0	1	1	0	0	1	1	3	3	0	0	0	0	0	0.003	Linear	L1	0.003	400	292.6821708679199	0.7317054271697998	0.675041	0.657386	0.8571428571428571	0.6444444444444445
43	../output/circle_25/images/43.png	circle	25	60	20	0	0	1	1	0	0	1	1	3	3	0	0	0	0	0	0.003	Linear	L1	0.003	800	567.6891803741455	0.7096114754676819	0.649433	0.622752	0.9428571428571428	0.7555555555555555
44	../output/circle_25/images/44.png	circle	25	60	20	0	0	1	1	0	0	1	1	3	3	0	0	0	0	0	0.003	Linear	L1	0.003	1600	1128.0441284179688	0.7050275802612305	0.612231	0.57127	1.0	0.9777777777777777
45	../output/circle_25/images/45.png	circle	25	40	13	1	0	1	0	1	0	0	6	29	7	4	5	5	4	4	0.01	Linear	L2	0.003	100	133.56280326843262	1.3356280326843262	0.7298	0.926928	0.6274509803921569	0.2463768115942029
46	../output/circle_25/images/46.png	circle	25	40	13	1	0	1	0	1	0	0	6	29	7	4	5	5	4	4	0.01	Linear	L2	0.003	200	258.908748626709	1.294543743133545	0.7298	0.926928	0.6274509803921569	0.2463768115942029
47	../output/circle_25/images/47.png	circle	25	40	13	1	0	1	0	1	0	0	6	29	7	4	5	5	4	4	0.01	Linear	L2	0.003	400	494.80581283569336	1.2370145320892334	0.7298	0.926928	0.6274509803921569	0.2463768115942029
48	../output/circle_25/images/48.png	circle	25	40	13	1	0	1	0	1	0	0	6	29	7	4	5	5	4	4	0.01	Linear	L2	0.003	800	953.1335830688477	1.1914169788360596	0.7298	0.926928	0.6274509803921569	0.2463768115942029
49	../output/circle_25/images/49.png	circle	25	40	13	1	0	1	0	1	0	0	6	29	7	4	5	5	4	4	0.01	Linear	L2	0.003	1600	1870.9087371826172	1.1693179607391357	0.7298	0.926928	0.6274509803921569	0.2463768115942029
